job_title,company_name,location,salary,url_country,extraction_date
Business developer Normandie H/F,Novoma,Télétravail,30 € de l’heure,fr,2024-04-10 05:27:01.076372
Data Infrastructure Sr Manager - People Analytics,Labcorp,Remote,Not Specified,uk,2024-04-10 05:29:32.798199
Pre-sales Consultant,System C,Remote,Not Specified,uk,2024-04-10 05:30:49.909589
Sviluppatore Back End,Technode S.p.A,Remoto,Tempo pieno,it,2024-04-10 05:31:19.597942
Python Developer Middle,ARGO LOGICA SRL,Not Specified,Tempo pieno,it,2024-04-10 05:31:19.597942
SENIOR FULL STACK DEVELOPER | SOFTWARE ENGINEER | TECH LEAD | FULL REMOTE,Techyon,Remoto,Not Specified,it,2024-04-10 05:31:19.597942
Php Engineer,Hrm s.r.l.,Remoto,Tempo pieno,it,2024-04-10 05:31:19.597942
Programmatore Python,Atum S.r.l.,Not Specified,Tempo pieno,it,2024-04-10 05:31:19.597942
Frontend Engineer React,Hrm s.r.l.,Not Specified,Tempo pieno,it,2024-04-10 05:31:19.597942
Backend developer IT,KPI6.com,Remoto,Tempo pieno,it,2024-04-10 05:31:19.597942
Full Stack Developer Netcore Angular AKS,Hrm s.r.l.,Remoto,Tempo pieno,it,2024-04-10 05:31:19.597942
React Developer,Qbitsoft srl,Remoto,20.000 € - 40.000 € all'anno,it,2024-04-10 05:31:19.597942
Tester Specialist,TXT e-solutions SPA,Remoto,Tempo indeterminato,it,2024-04-10 05:31:19.597942
Analyst Finanza Agevolata - Progettista Bandi,Alsolved,Not Specified,Contratto con partita IVA +1,it,2024-04-10 05:31:34.885175
Principal SOC Analyst(L3) - Italy,Integrity360,Not Specified,Not Specified,it,2024-04-10 05:31:34.885175
Senior Cybersecurity Detection Analyst,Getronics,Remoto,Not Specified,it,2024-04-10 05:31:34.885175
Junior Ethical Data Scientist,ReLOG3P,Remoto,Not Specified,it,2024-04-10 05:31:49.945980
MOBILE FLUTTER DEVELOPER,Iagica srl,Not Specified,Tempo pieno +1,it,2024-04-10 05:32:37.788266
Java Developer Categoria Protetta L. 68/99,Innovision Lab,Remoto,25.000 € - 40.000 € all'anno,it,2024-04-10 05:32:37.788266
Data Scientist (Remote in Barcelona),Edpuzzle,Teletrabajo,Jornada completa,es,2024-04-10 05:33:43.911637
HQ - Senior Data Scientist,Job&Talent,Teletrabajo,Contrato indefinido,es,2024-04-10 05:33:43.911637
Principal Data Scientist (Multimodal),Neurons Lab,Teletrabajo,Media jornada,es,2024-04-10 05:33:43.911637
Senior/Lead Data Software Engineer,AgileEngine,Teletrabajo,Jornada completa +1,es,2024-04-10 05:33:43.911637
Senior Marketing Data Analyst,AirHelp,Not Specified,Jornada completa,es,2024-04-10 05:33:43.911637
CX360 Principal Data Scientist,Neurons Lab,Teletrabajo,Media jornada,es,2024-04-10 05:33:43.911637
Lead Data Scientist,SDG Group,Teletrabajo,Not Specified,es,2024-04-10 05:33:43.911637
Head of AI Engineering,Neurons Lab,Teletrabajo,Jornada completa,es,2024-04-10 05:33:43.911637
Market Maker Digital Assets - HFT (Quantitative Trader),Universiscapitalpartner,Teletrabajo,Autónomo,es,2024-04-10 05:33:43.911637
Vaccine Account Manager,Novavax,Teletrabajo,Jornada completa,es,2024-04-10 05:33:43.911637
Partner Growth Manager,Cover Genius,Trabajo híbrido,Jornada completa,es,2024-04-10 05:33:43.911637
Senior Software Engineer,Cytora,Teletrabajo,Jornada completa,es,2024-04-10 05:33:43.911637
Lead Data Software Engineer (Spark/Scala/Databricks),EPAM Systems,Teletrabajo,Not Specified,es,2024-04-10 05:33:43.911637
Senior Clinical Trial Manager,ICON,Teletrabajo,Contrato indefinido,es,2024-04-10 05:33:43.911637
Lead MLOps Engineer,Neurons Lab,Teletrabajo,Media jornada,es,2024-04-10 05:33:43.911637
Senior Artificial Intelligence Engineer,sennder,Teletrabajo,Not Specified,es,2024-04-10 05:33:43.911637
Data Engineer,Finom,Teletrabajo,Jornada completa,es,2024-04-10 05:33:43.911637
Data Engineer (ELASTIC),Grupo Lanit,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
Analytics Engineer (m/d/f),Roadsurfer,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
"Control Systems Engineer, 100% En remoto",OXIGENT Technologies,Teletrabajo,De 39.000 € a 48.000 € al año,es,2024-04-10 05:34:08.233748
NLP Engineer with English and Spanish,Babel Profiles S.L,Teletrabajo,Contrato indefinido,es,2024-04-10 05:34:08.233748
SIEM Engineer | Sentinel & KQL,CyberProof,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
Site Reliability Engineer,Baxter Planning,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
Sentinel Engineer | KQL & Defender,CyberProof,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
Backend Engineer,Smart Protection,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
Data Engineer,FRG Technology Consulting,Teletrabajo,Contrato indefinido,es,2024-04-10 05:34:08.233748
LCA Data Analyst,Sphera Solutions,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
Customer Success Manager,Improvado,Teletrabajo,Jornada completa +1,es,2024-04-10 05:34:08.233748
Web Crawling Engineer,CENTRIC SOFTWARE INC,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
Senior Electricity Market Optimization Engineer - 2464DDD,Enverus,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
NLP Engineer,vLex,Teletrabajo,Not Specified,es,2024-04-10 05:34:08.233748
Application Services Engineer,Solera,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
ML Engineer,vLex,Teletrabajo,Not Specified,es,2024-04-10 05:34:08.233748
Snr Mechanical Cx Engineer,Salute,Not Specified,Jornada completa,es,2024-04-10 05:34:08.233748
Machine Learning Engineer with English and Spanish,Babel Profiles S.L,Teletrabajo,Not Specified,es,2024-04-10 05:34:08.233748
Software Engineer II,Eventbrite,Teletrabajo,Not Specified,es,2024-04-10 05:34:08.233748
Node/React Full-Stack Engineer with English and Spanish,Babel Profiles S.L,Teletrabajo,Not Specified,es,2024-04-10 05:34:08.233748
Platform Engineer,Homa Games,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
Lead Software Engineer - 24169,Enverus,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
Senior Development Engineer Product Team,Openbravo,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
Software Engineer I,Eventbrite,Teletrabajo,Not Specified,es,2024-04-10 05:34:08.233748
Network Engineer (Advanced English),CIVIR,Teletrabajo,Not Specified,es,2024-04-10 05:34:08.233748
Site Reliability Engineer (SRE) ,audiense,Teletrabajo,Not Specified,es,2024-04-10 05:34:08.233748
Senior AI Engineer (Unreal Engine),Seedify,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
Senior DevOps Engineer (Gaming),Seedify,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
Cloud Infrastructure Engineer,System73,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
CRM Manager,Metyis,Trabajo híbrido,Jornada completa,es,2024-04-10 05:34:08.233748
Iberia and Italy Reseller Manager,Trimble,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
Semi Senior Software Engineer - Web Back-end,Ekumen,Teletrabajo,Jornada completa,es,2024-04-10 05:34:08.233748
Mobile QA Automation Engineer (Remote),Duelit,Teletrabajo,Contrato indefinido,es,2024-04-10 05:34:24.550841
QA Automation Tester,Storyteq,Teletrabajo,Jornada completa,es,2024-04-10 05:34:24.550841
Skills and Qualifications,Talent-R,Teletrabajo,Not Specified,es,2024-04-10 05:34:24.550841
Backend Node.js Developer,indigitall,Teletrabajo,Jornada completa,es,2024-04-10 05:34:24.550841
Web Developer (HTML/CSS/PHP),Liquid Studio,Teletrabajo,De 25.000 € a 30.000 € al año,es,2024-04-10 05:34:49.534356
Sales Engineer (m/f/d) for Spain,KACO new energy GmbH,Not Specified,Jornada completa,es,2024-04-10 05:34:49.534356
Programadores Junior - Madrid,Super Espot,Teletrabajo,Not Specified,es,2024-04-10 05:34:49.534356
Backend Developer,Terra,Teletrabajo,Jornada completa,es,2024-04-10 05:34:49.534356
Odoo Developer,Q-tech,Teletrabajo,De 24.000 € a 27.000 € al año,es,2024-04-10 05:34:49.534356
Fullstack Developer | 100% REMOTO,PrimeIT,Teletrabajo,Jornada completa,es,2024-04-10 05:34:49.534356
Senior React Native Developer,PromoFarma,Teletrabajo,Jornada completa,es,2024-04-10 05:34:49.534356
Frontend Developer,K-LAGAN,Teletrabajo,Contrato indefinido,es,2024-04-10 05:34:49.534356
Ventas por Teléfono Programador de Citas Teleoperador TELETRABAJO,Confidencial,Teletrabajo,De 950 € a 2.550 € al mes,es,2024-04-10 05:34:49.534356
Desarrollador E-commerce,IT Partner España,Teletrabajo,Contrato indefinido,es,2024-04-10 05:34:49.534356
Front-End Developer,CheKin,Teletrabajo,Jornada completa,es,2024-04-10 05:34:49.534356
React Developer,K-LAGAN,Teletrabajo,Contrato indefinido,es,2024-04-10 05:34:49.534356
"Senior Front End Developer (React.js), 100% En remoto",Bcnc Group,Teletrabajo,De 42.000 € a 48.000 € al año,es,2024-04-10 05:34:49.534356
Desarrollador Web,Robler,Teletrabajo,Contrato indefinido,es,2024-04-10 05:34:49.534356
"Desarrollador/a Shopify, Node y React, 100% En remoto",CMV Consultores,Teletrabajo,Contrato indefinido,es,2024-04-10 05:34:49.534356
Email Developer,Skilling,Teletrabajo,Jornada completa,es,2024-04-10 05:34:49.534356
Programador/a SQL Server - Teletrabajo,Inycom,Teletrabajo,Not Specified,es,2024-04-10 05:34:49.534356
Java Developer,Q-tech,Teletrabajo,35.000 € al año,es,2024-04-10 05:34:49.534356
Tech Sourcer,IOTA Foundation,Teletrabajo,Media jornada,es,2024-04-10 05:34:49.534356
Programador Fullstack_Junior/Remoto,Social You,Teletrabajo,Not Specified,es,2024-04-10 05:34:49.534356
Unity Multiplayer and Gameplay Developer,30 Parallel Games / Boombox Games,Teletrabajo,Jornada completa,es,2024-04-10 05:34:49.534356
"Programador/a Unity - Unreal, 100% En remoto",arelance,Teletrabajo,De 18.000 € a 24.000 € al año,es,2024-04-10 05:34:49.534356
Senior Backend Developer,Micole,Teletrabajo,Jornada completa,es,2024-04-10 05:34:49.534356
Desarrollador Web Full Stack Junior especializado en Wordpress,Pitagorines,Teletrabajo,Not Specified,es,2024-04-10 05:34:49.534356
Full Stack Web Developer,Multisafepay BV,Teletrabajo,Jornada completa,es,2024-04-10 05:34:49.534356
JAVA DEVELOPER (FULL REMOTE),Fihoca,Teletrabajo,Jornada completa,es,2024-04-10 05:34:49.534356
Shopify Full Stack Developer (m/w/d),omos media GmbH,Homeoffice,Vollzeit,de,2024-04-10 05:35:08.531999
AI Consultant,noventive - IP securely protected,Homeoffice,Vollzeit +1,de,2024-04-10 05:36:20.311430
Fullstack Developer,Webnique GmbH,Homeoffice,Vollzeit +1,de,2024-04-10 05:36:50.668437
Stage (6 mois) – Data Scientist F/H - Paris,BPCE Assurances IARD,Not Specified,Stage,fr,2024-04-10 05:37:45.904228
ServiceNow Architect - Paris or France / Remote working - English speakers,Platform 6 Ltd,Not Specified,Not Specified,fr,2024-04-10 05:39:03.742822
ServiceNow Architect - Paris or France / Remote working - English speakers,Platform 6 Ltd,Not Specified,Not Specified,fr,2024-04-10 05:39:03.742822
